-------------------------
PID Controller Parameters:
Position PID: P: 1, I: 0, D: 1
Point[61]: time = 6.1, pos = (3.29678, -0.440836, 7.5651e-08), vel = (0.615432, -0.0878033, 2.15618e-07), yaw = 0.151406, yaw_dot = 0.252131
Point[62]: time = 6.2, pos = (3.35875, -0.448698, 8.89722e-08), vel = (0.62375, -0.0693081, 2.93994e-08), yaw = 0.176173, yaw_dot = 0.243006
Point[63]: time = 6.3, pos = (3.42148, -0.454673, 7.72498e-08), vel = (0.630556, -0.050051, -2.85253e-07), yaw = 0.199967, yaw_dot = 0.232663
Point[64]: time = 6.4, pos = (3.48482, -0.458683, 2.76405e-08), vel = (0.635848, -0.0300319, -7.28338e-07), yaw = 0.222664, yaw_dot = 0.22107
Point[65]: time = 6.5, pos = (3.5486, -0.460653, -7.2699e-08), vel = (0.639628, -0.00925097, -1.29986e-06), yaw = 0.244139, yaw_dot = 0.208225
Point[66]: time = 6.6, pos = (3.61269, -0.460508, -2.36365e-07), vel = (0.641888, 0.0122385, -1.97135e-06), yaw = 0.264267, yaw_dot = 0.194129
Point[67]: time = 6.7, pos = (3.67692, -0.458222, -4.48997e-07), vel = (0.642467, 0.0333494, -2.16329e-06), yaw = 0.282924, yaw_dot = 0.178788
Point[68]: time = 6.8, pos = (3.74113, -0.453865, -6.45421e-07), vel = (0.641302, 0.0536532, -1.6472e-06), yaw = 0.299984, yaw_dot = 0.162202
Point[69]: time = 6.9, pos = (3.80512, -0.447518, -7.54835e-07), vel = (0.638393, 0.0731497, -4.23064e-07), yaw = 0.315324, yaw_dot = 0.144441
Point[70]: time = 7, pos = (3.86875, -0.439262, -7.06433e-07), vel = (0.633741, 0.091839, 1.5091e-06), yaw = 0.328838, yaw_dot = 0.125653
Point[71]: time = 7.1, pos = (3.93182, -0.429178, -4.29413e-07), vel = (0.627345, 0.109721, 4.14931e-06), yaw = 0.340421, yaw_dot = 0.105842
Point[72]: time = 7.2, pos = (3.99416, -0.417345, 1.4703e-07), vel = (0.619206, 0.126796, 7.49755e-06), yaw = 0.349976, yaw_dot = 0.0851606
Point[73]: time = 7.3, pos = (4.0556, -0.40385, 1.0745e-06), vel = (0.609586, 0.142836, 1.06994e-05), yaw = 0.357434, yaw_dot = 0.0638918
Point[74]: time = 7.4, pos = (4.11605, -0.388837, 2.18725e-06), vel = (0.599319, 0.157119, 1.10464e-05), yaw = 0.362735, yaw_dot = 0.0420424
Point[75]: time = 7.5, pos = (4.17545, -0.372487, 3.18195e-06), vel = (0.588466, 0.169592, 8.33854e-06), yaw = 0.365827, yaw_dot = 0.019764
Point[76]: time = 7.6, pos = (4.23373, -0.35498, 3.75313e-06), vel = (0.577029, 0.180254, 2.57587e-06), yaw = 0.366682, yaw_dot = -0.00269175
Point[77]: time = 7.7, pos = (4.29083, -0.336496, 3.5953e-06), vel = (0.565005, 0.189105, -6.24164e-06), yaw = 0.365283, yaw_dot = -0.0253211
Point[78]: time = 7.8, pos = (4.34671, -0.317219, 2.40297e-06), vel = (0.552397, 0.196147, -1.8114e-05), yaw = 0.361617, yaw_dot = -0.0479527
Point[79]: time = 7.9, pos = (4.40129, -0.297327, -1.29183e-07), vel = (0.539206, 0.201379, -3.29896e-05), yaw = 0.355701, yaw_dot = -0.070335
Point[80]: time = 8, pos = (4.45455, -0.276996, -4.01481e-06), vel = (0.525858, 0.205017, -4.2956e-05), yaw = 0.347559, yaw_dot = -0.0924656
Point[81]: time = 8.1, pos = (4.50647, -0.256372, -8.36701e-06), vel = (0.512661, 0.207213, -4.23212e-05), yaw = 0.337229, yaw_dot = -0.113922
Point[82]: time = 8.2, pos = (4.55708, -0.235601, -1.21257e-05), vel = (0.499615, 0.207968, -3.10849e-05), yaw = 0.324815, yaw_dot = -0.134156
Point[83]: time = 8.3, pos = (4.6064, -0.214827, -1.42306e-05), vel = (0.486718, 0.207282, -9.24738e-06), yaw = 0.310439, yaw_dot = -0.153165
Point[84]: time = 8.4, pos = (4.65443, -0.194193, -1.36218e-05), vel = (0.473973, 0.205155, 2.31915e-05), yaw = 0.294245, yaw_dot = -0.170265
Point[85]: time = 8.5, pos = (4.7012, -0.173844, -9.23894e-06), vel = (0.461378, 0.201587, 6.62318e-05), yaw = 0.276476, yaw_dot = -0.184673
Point[86]: time = 8.6, pos = (4.74672, -0.153922, -1.0752e-07), vel = (0.44916, 0.196657, 0.000114744), yaw = 0.2574, yaw_dot = -0.196391
Point[87]: time = 8.7, pos = (4.79109, -0.13454, 1.27808e-05), vel = (0.438679, 0.190838, 0.000137951), yaw = 0.237301, yaw_dot = -0.205015
Point[88]: time = 8.8, pos = (4.83452, -0.115781, 2.64682e-05), vel = (0.430161, 0.184209, 0.000130724), yaw = 0.216513, yaw_dot = -0.210147
Point[89]: time = 8.9, pos = (4.87719, -0.0977255, 3.79112e-05), vel = (0.423608, 0.176771, 9.30624e-05), yaw = 0.195388, yaw_dot = -0.211786
Point[90]: time = 9, pos = (4.9193, -0.0804541, 4.40662e-05), vel = (0.419018, 0.168522, 2.49665e-05), yaw = 0.17426, yaw_dot = -0.210298
Point[91]: time = 9.1, pos = (4.96106, -0.0640481, 4.189e-05), vel = (0.416391, 0.159463, -7.35637e-05), yaw = 0.153422, yaw_dot = -0.206003
Point[92]: time = 9.2, pos = (5.00265, -0.0485885, 2.8339e-05), vel = (0.415729, 0.149595, -0.000202528), yaw = 0.133153, yaw_dot = -0.198902
Point[93]: time = 9.3, pos = (5.04423, -0.0341452, 1.67423e-06), vel = (0.415642, 0.139276, -0.000319069), yaw = 0.113706, yaw_dot = -0.189821
Point[94]: time = 9.4, pos = (5.08573, -0.0207315, -3.30629e-05), vel = (0.414202, 0.129008, -0.00036361), yaw = 0.0952342, yaw_dot = -0.179388
Point[95]: time = 9.5, pos = (5.12702, -0.00834195, -6.86348e-05), vel = (0.411395, 0.118792, -0.000335763), yaw = 0.0778732, yaw_dot = -0.167611
Point[96]: time = 9.6, pos = (5.16796, 0.00302876, -9.78027e-05), vel = (0.407223, 0.108631, -0.000235529), yaw = 0.061734, yaw_dot = -0.155129
Point[97]: time = 9.7, pos = (5.20842, 0.013386, -0.000113328), vel = (0.401684, 0.0985224, -6.29068e-05), yaw = 0.0468565, yaw_dot = -0.142374
Point[98]: time = 9.8, pos = (5.24826, 0.022735, -0.000107971), vel = (0.39478, 0.0884674, 0.000182103), yaw = 0.0332682, yaw_dot = -0.129352
Point[99]: time = 9.9, pos = (5.28734, 0.0310814, -7.46157e-05), vel = (0.386846, 0.0784827, 0.000488313), yaw = 0.0209847, yaw_dot = -0.116349
Point[100]: time = 10, pos = (5.32576, 0.0384423, -1.38362e-05), vel = (0.382446, 0.068798, 0.000704272), yaw = 0.00999196, yaw_dot = -0.103538
Point[101]: time = 10.1, pos = (5.36399, 0.0448534, 6.16374e-05), vel = (0.38302, 0.0594857, 0.000782195), yaw = 0.000270727, yaw_dot = -0.0909217
Point[102]: time = 10.2, pos = (5.40253, 0.0503519, 0.000138002), vel = (0.388567, 0.0505458, 0.000722084), yaw = -0.00820426, yaw_dot = -0.0786481
Point[103]: time = 10.3, pos = (5.44187, 0.054975, 0.000201453), vel = (0.399088, 0.0419783, 0.000523939), yaw = -0.0154729, yaw_dot = -0.0667951
Point[104]: time = 10.4, pos = (5.48251, 0.05876, 0.000238188), vel = (0.414582, 0.0337832, 0.000187758), yaw = -0.0215773, yaw_dot = -0.0553683
Point[105]: time = 10.5, pos = (5.52495, 0.0617441, 0.000234404), vel = (0.43505, 0.0259604, -0.000286457), yaw = -0.0265671, yaw_dot = -0.0445407
Point[106]: time = 10.6, pos = (5.56962, 0.0639662, 0.000178501), vel = (0.457609, 0.0185814, -0.000809191), yaw = -0.0305082, yaw_dot = -0.0343937
Point[107]: time = 10.7, pos = (5.61629, 0.0654814, 7.87908e-05), vel = (0.474952, 0.0118271, -0.0011534), yaw = -0.0334686, yaw_dot = -0.0249342
Point[108]: time = 10.8, pos = (5.66442, 0.0663528, -4.58574e-05), vel = (0.486719, 0.00570639, -0.00130795), yaw = -0.035524, yaw_dot = -0.0163263
Point[109]: time = 10.9, pos = (5.71345, 0.0666438, -0.000176476), vel = (0.49291, 0.00021925, -0.00127282), yaw = -0.0367645, yaw_dot = -0.00863878
Point[110]: time = 11, pos = (5.76282, 0.0664177, -0.000294098), vel = (0.493526, -0.00463431, -0.00104802), yaw = -0.0372824, yaw_dot = -0.00187419
Point[111]: time = 11.1, pos = (5.81197, 0.065738, -0.000379757), vel = (0.488565, -0.00885429, -0.000633544), yaw = -0.0371719, yaw_dot = 0.00391871
Point[112]: time = 11.2, pos = (5.86035, 0.064668, -0.000414503), vel = (0.478124, -0.0124429, -3.29337e-05), yaw = -0.0365317, yaw_dot = 0.0087218
Point[113]: time = 11.3, pos = (5.9076, 0.0632661, -0.000387093), vel = (0.46735, -0.0155209, 0.000561884), yaw = -0.0354605, yaw_dot = 0.0125424
Point[114]: time = 11.4, pos = (5.9539, 0.0615785, -0.000305975), vel = (0.459183, -0.0181573, 0.00104124), yaw = -0.034052, yaw_dot = 0.0154879
Point[115]: time = 11.5, pos = (5.99952, 0.0596494, -0.000182694), vel = (0.453625, -0.020352, 0.00140514), yaw = -0.0323909, yaw_dot = 0.0175938
Point[116]: time = 11.6, pos = (6.04471, 0.0575229, -2.87952e-05), vel = (0.450675, -0.0221051, 0.00165358), yaw = -0.030561, yaw_dot = 0.0188778
Point[117]: time = 11.7, pos = (6.08974, 0.0552431, 0.000144174), vel = (0.450333, -0.0234166, 0.00178656), yaw = -0.0286349, yaw_dot = 0.0195542
Point[118]: time = 11.8, pos = (6.13487, 0.0528543, 0.000324669), vel = (0.452599, -0.0242864, 0.00180409), yaw = -0.0266683, yaw_dot = 0.019686
Point[119]: time = 11.9, pos = (6.18036, 0.0503999, 0.000500933), vel = (0.458, -0.0247468, 0.00169499), yaw = -0.0247155, yaw_dot = 0.0192951
Point[120]: time = 12, pos = (6.22666, 0.0479132, 0.000657584), vel = (0.468991, -0.0249486, 0.00140716), yaw = -0.0228186, yaw_dot = 0.0186025
Point[121]: time = 12.1, pos = (6.27435, 0.0454182, 0.000776186), vel = (0.485886, -0.0249108, 0.000933986), yaw = -0.0210032, yaw_dot = 0.017666
Point[122]: time = 12.2, pos = (6.32403, 0.042939, 0.000838204), vel = (0.508682, -0.0246335, 0.000275477), yaw = -0.0192933, yaw_dot = 0.016503
Point[123]: time = 12.3, pos = (6.37629, 0.0404995, 0.000825104), vel = (0.537381, -0.0241165, -0.000568371), yaw = -0.0177046, yaw_dot = 0.0152642
Point[124]: time = 12.4, pos = (6.43171, 0.0381237, 0.000718352), vel = (0.571983, -0.02336, -0.00159756), yaw = -0.0162419, yaw_dot = 0.0139841
Point[125]: time = 12.5, pos = (6.49088, 0.0358355, 0.000499414), vel = (0.612487, -0.0223639, -0.00281208), yaw = -0.014909, yaw_dot = 0.0126719
Point[126]: time = 12.6, pos = (6.55421, 0.0336564, 0.000157142), vel = (0.653126, -0.0212025, -0.00398547), yaw = -0.0137061, yaw_dot = 0.011395
Point[127]: time = 12.7, pos = (6.6213, 0.0315978, -0.00028808), vel = (0.687615, -0.0199564, -0.00487099), yaw = -0.0126284, yaw_dot = 0.010167
Point[128]: time = 12.8, pos = (6.69153, 0.029668, -0.000807456), vel = (0.715952, -0.0186259, -0.00546853), yaw = -0.011671, yaw_dot = 0.00899039
Point[129]: time = 12.9, pos = (6.76429, 0.0278754, -0.00137219), vel = (0.738137, -0.0172108, -0.0057781), yaw = -0.0108281, yaw_dot = 0.00788091
Point[130]: time = 13, pos = (6.83895, 0.0262286, -0.00195348), vel = (0.754169, -0.0157111, -0.0057997), yaw = -0.0100925, yaw_dot = 0.00684134
Point[131]: time = 13.1, pos = (6.91492, 0.024736, -0.00252253), vel = (0.76405, -0.0141269, -0.00553332), yaw = -0.00945744, yaw_dot = 0.00587256
Point[132]: time = 13.2, pos = (6.99156, 0.0234058, -0.00305081), vel = (0.768002, -0.0124785, -0.00499952), yaw = -0.00891548, yaw_dot = 0.00497939
Point[133]: time = 13.3, pos = (7.0684, 0.0222353, -0.00352078), vel = (0.768196, -0.0109615, -0.00439655), yaw = -0.00845901, yaw_dot = 0.00416259
Point[134]: time = 13.4, pos = (7.14509, 0.0212075, -0.00392947), vel = (0.765175, -0.00962507, -0.00377415), yaw = -0.00808041, yaw_dot = 0.00342214
Point[135]: time = 13.5, pos = (7.22133, 0.0203043, -0.00427496), vel = (0.758939, -0.00846912, -0.00313233), yaw = -0.00777204, yaw_dot = 0.00275792
Point[136]: time = 13.6, pos = (7.29677, 0.0195076, -0.00455529), vel = (0.749489, -0.0074937, -0.00247108), yaw = -0.00752629, yaw_dot = 0.00216994
Point[137]: time = 13.7, pos = (7.37112, 0.0187995, -0.00476853), vel = (0.736823, -0.0066988, -0.00179041), yaw = -0.00733555, yaw_dot = 0.00165671
Point[138]: time = 13.8, pos = (7.44403, 0.0181618, -0.00491273), vel = (0.720943, -0.00608441, -0.00109031), yaw = -0.00719268, yaw_dot = 0.00121191
Point[139]: time = 13.9, pos = (7.5152, 0.0175778, -0.00498716), vel = (0.701956, -0.00560547, -0.00041606), yaw = -0.00709091, yaw_dot = 0.000834825
Point[140]: time = 14, pos = (7.58433, 0.0170394, -0.00499994), vel = (0.680083, -0.00517036, 0.000140358), yaw = -0.0070235, yaw_dot = 0.000523498
Point[141]: time = 14.1, pos = (7.65112, 0.0165424, -0.0049631), vel = (0.655331, -0.00477641, 0.000576263), yaw = -0.00698428, yaw_dot = 0.00027053
Point[142]: time = 14.2, pos = (7.7153, 0.0160827, -0.0048887), vel = (0.627699, -0.00442362, 0.000891655), yaw = -0.00696747, yaw_dot = 7.52036e-05
Point[143]: time = 14.3, pos = (7.77656, 0.0156563, -0.00478879), vel = (0.597187, -0.00411199, 0.00108653), yaw = -0.00696736, yaw_dot = -6.45089e-05
Point[144]: time = 14.4, pos = (7.83464, 0.0152589, -0.00467541), vel = (0.563796, -0.00384152, 0.0011609), yaw = -0.00697876, yaw_dot = -0.000155418
Point[145]: time = 14.5, pos = (7.88923, 0.0148866, -0.00456058), vel = (0.527846, -0.00361177, 0.00111996), yaw = -0.00699683, yaw_dot = -0.000198073
Point[146]: time = 14.6, pos = (7.94033, 0.0145355, -0.00445189), vel = (0.494977, -0.00341501, 0.00105542), yaw = -0.00701689, yaw_dot = -0.000198098
Point[147]: time = 14.7, pos = (7.9884, 0.0142026, -0.00434916), vel = (0.467253, -0.00324842, 0.00100087), yaw = -0.00703562, yaw_dot = -0.000172244
Point[148]: time = 14.8, pos = (8.03395, 0.0138848, -0.00425138), vel = (0.444676, -0.00311198, 0.000956306), yaw = -0.00705052, yaw_dot = -0.000121626
Point[149]: time = 14.9, pos = (8.0775, 0.0135792, -0.00415757), vel = (0.427244, -0.00300571, 0.000921725), yaw = -0.00705942, yaw_dot = -5.89846e-05
Point[150]: time = 15, pos = (8.11957, 0.0132827, -0.00406671), vel = (0.414957, -0.0029296, 0.000897128), yaw = -0.00706308, yaw_dot = -1.8064e-05
Point[151]: time = 15.1, pos = (8.16067, 0.0129923, -0.00397781), vel = (0.407817, -0.00288365, 0.000882515), yaw = -0.00706382, yaw_dot = -6.72744e-07
--------------------------
1743252118.491888703 Received IMU Angular Velocity - [-0.016332, 0.00812889, 0.0870577]
1743252118.498311067 Received IMU Angular Velocity - [-0.00354881, 0.00812889, 0.0806662]
1743252118.501793580 Received IMU Angular Velocity - [0.0209523, 0.0017373, 0.0742746]
-------------------------
[2025-03-29_20-41-58.505] Selected control point: (x: 1.31008, y: 0.0788832, yaw: 0.133892)
Time diff: 0.0134304
-- PID Output: Linear Velocity: 0.0416957, Angular Velocity: 0.193173
Linear Velocity Target: 0.0416957, Angular Velocity Target: 0.193173
Target Position - x: 1.310082, y: 0.078883, Target Yaw: 0.133892
Current Position - x: 1.139660, y: 0.055928, Current Yaw: -0.004782
--Distance to Target (abs): 0.17196
--Position ERROR (signed): 0.170309
--Orientation ERROR: 0.138674
Current Linear Velocity: 0.342740
Current Angular Velocity: 0.074275
--Linear Velocity ERROR: 0.0473809
--Angular Velocity ERROR: -0.0158497
-------------------------
1743252118.507577385 Received IMU Angular Velocity - [0.0188217, 0.0017373, 0.0753398]
1743252118.511725272 Received IMU Angular Velocity - [0.0102996, 0.00706363, 0.0742746]
1743252118.517557778 Received IMU Angular Velocity - [0.00923436, 0.0155857, 0.0732093]
1743252118.521816028 Received IMU Angular Velocity - [0.0177565, 0.0187815, 0.0764051]
1743252118.527612184 Received IMU Angular Velocity - [0.0166912, 0.0177163, 0.0700135]
1743252118.532846864 Received IMU Angular Velocity - [0.00923436, 0.0187815, 0.067883]
1743252118.537651039 Received IMU Angular Velocity - [-0.00567934, 0.0198468, 0.0700135]
Received Odometry - Position: x=1.17377, y=0.0558209, Linear Velocity: 0.339043
Current yaw: 0.00311506 (roll: -0.0170189, pitch: -0.0033212)
1743252118.541865546 Received IMU Angular Velocity - [-0.00141829, 0.0219773, 0.072144]
1743252118.547400372 Received IMU Angular Velocity - [-0.00461408, 0.0347605, 0.0742746]
1743252118.551755672 Received IMU Angular Velocity - [0.0145607, 0.0283689, 0.0710788]
1743252118.557670287 Received IMU Angular Velocity - [0.0273439, 0.0177163, 0.0646872]
1743252118.561807870 Received IMU Angular Velocity - [0.019887, 0.00599836, 0.0582956]
1743252118.567520479 Received IMU Angular Velocity - [0.0102996, -0.00145849, 0.0604261]
1743252118.571836709 Received IMU Angular Velocity - [0.00923436, 0.00812889, 0.0604261]
1743252118.577494376 Received IMU Angular Velocity - [0.0145607, 0.0230426, 0.0604261]
1743252118.581970855 Received IMU Angular Velocity - [0.0145607, 0.0411521, 0.0636219]
1743252118.587347864 Received IMU Angular Velocity - [0.0102996, 0.0464784, 0.0689482]
1743252118.591693629 Received IMU Angular Velocity - [0.00177751, 0.0358258, 0.0636219]
1743252118.597509049 Received IMU Angular Velocity - [-0.00887514, 0.0262384, 0.0646872]
1743252118.601819424 Received IMU Angular Velocity - [-0.0110057, 0.00599836, 0.0689482]
-------------------------
[2025-03-29_20-41-58.605] Selected control point: (x: 1.33997, y: 0.0810419, yaw: 0.150601)
Time diff: 0.113458
-- PID Output: Linear Velocity: 0.157256, Angular Velocity: 0.156298
Linear Velocity Target: 0.157256, Angular Velocity Target: 0.156298
Target Position - x: 1.339968, y: 0.081042, Target Yaw: 0.150601
Current Position - x: 1.173767, y: 0.055821, Current Yaw: 0.003115
--Distance to Target (abs): 0.168104
--Position ERROR (signed): 0.166279
--Orientation ERROR: 0.147486
Current Linear Velocity: 0.339043
Current Angular Velocity: 0.068948
--Linear Velocity ERROR: 0.297348
--Angular Velocity ERROR: -0.124225
-------------------------
1743252118.608370582 Received IMU Angular Velocity - [-0.00354881, -0.0131764, 0.067883]
1743252118.611750155 Received IMU Angular Velocity - [0.000712243, -0.0121111, 0.0742746]
1743252118.617529193 Received IMU Angular Velocity - [-0.00141829, 0.00706363, 0.0785356]
1743252118.621828720 Received IMU Angular Velocity - [0.0145607, 0.0177163, 0.088123]
1743252118.627530353 Received IMU Angular Velocity - [0.0177565, 0.0315647, 0.0859925]
[2025-03-29_20-41-58.629] Received Bspline message - pos_pts size: 27, yaw_pts size: 54, order=3
----- Control Points -----
Point[0]: time = 0, pos = (1.32382, 0.073939, 8.84867e-11), vel = (0.302957, 0.0194855, -2.79393e-12), yaw = 0.0264202, yaw_dot = 0
Point[1]: time = 0.1, pos = (1.3541, 0.0759228, 1.00276e-10), vel = (0.302555, 0.0201556, 2.14239e-10), yaw = 0.0260969, yaw_dot = -0.00969892
Point[2]: time = 0.2, pos = (1.38433, 0.0779633, 1.26466e-10), vel = (0.30189, 0.0206216, 2.85223e-10), yaw = 0.0238338, yaw_dot = -0.0387957
Point[3]: time = 0.3, pos = (1.41447, 0.0800403, 1.52452e-10), vel = (0.300962, 0.0208835, 2.10159e-10), yaw = 0.0176911, yaw_dot = -0.0872745
Point[4]: time = 0.4, pos = (1.44451, 0.0821332, 1.6363e-10), vel = (0.299771, 0.0209412, -1.0953e-11), yaw = 0.00622276, yaw_dot = -0.140865
Point[5]: time = 0.5, pos = (1.47442, 0.0842217, 1.45394e-10), vel = (0.298317, 0.0207948, -3.78113e-10), yaw = -0.0102362, yaw_dot = -0.187086
Point[6]: time = 0.6, pos = (1.50416, 0.0862854, 8.31388e-11), vel = (0.2966, 0.0204442, -8.91322e-10), yaw = -0.0309489, yaw_dot = -0.225933
Point[7]: time = 0.7, pos = (1.53373, 0.0883019, -3.48022e-11), vel = (0.29467, 0.0198144, -1.4331e-09), yaw = -0.0551355, yaw_dot = -0.256222
Point[8]: time = 0.8, pos = (1.56309, 0.0902326, -1.94535e-10), vel = (0.292651, 0.0187216, -1.71628e-09), yaw = -0.0818775, yaw_dot = -0.27704
Point[9]: time = 0.9, pos = (1.59226, 0.0920305, -3.69003e-10), vel = (0.290549, 0.0171575, -1.72781e-09), yaw = -0.110228, yaw_dot = -0.288414
Point[10]: time = 1, pos = (1.6212, 0.0936484, -5.31042e-10), vel = (0.288363, 0.0151221, -1.46768e-09), yaw = -0.139348, yaw_dot = -0.293227
