-------------------------
PID Controller Parameters:
Position PID: P: 1, I: 0, D: 1
1744634052.045347056 Received IMU Angular Velocity - [-0.00354881, -0.00358902, 0.00396711]
1744634052.051040868 Received IMU Angular Velocity - [0.00390804, 0.00386783, 0.00290185]
1744634052.055431541 Received IMU Angular Velocity - [0.00284277, 0.00706363, 0.00396711]
1744634052.061016879 Received IMU Angular Velocity - [0.00390804, 0.00280257, 0.00290185]
1744634052.065209865 Received IMU Angular Velocity - [0.0113649, -0.00465428, 0.00183658]
1744634052.071056054 Received IMU Angular Velocity - [0.00710383, -0.0099806, 0.00183658]
1744634052.075244561 Received IMU Angular Velocity - [0.00177751, -0.0099806, 0.00183658]
-------------------------
[2025-04-14_20-34-12.080] No B-spline trajectory received.
-------------------------
1744634052.081055712 Received IMU Angular Velocity - [-0.00141829, -0.00358902, 0.000771319]
1744634052.085392084 Received IMU Angular Velocity - [0.00177751, 0.00280257, 0.00503238]
1744634052.091021995 Received IMU Angular Velocity - [0.00390804, 0.00599836, 0.00396711]
1744634052.095399741 Received IMU Angular Velocity - [0.00816909, 0.00280257, 0.000771319]
1744634052.100871292 Received IMU Angular Velocity - [0.00923436, -0.00571955, 0.00183658]
1744634052.105410918 Received IMU Angular Velocity - [0.0049733, -0.0099806, 0.00183658]
1744634052.111023518 Received IMU Angular Velocity - [0.00816909, -0.00678481, 0.00396711]
1744634052.115213625 Received IMU Angular Velocity - [0.00390804, -0.00145849, 0.00290185]
1744634052.121440020 Received IMU Angular Velocity - [-0.00248355, 0.00386783, 0.00290185]
Received Odometry - Position: x=0.139288, y=0.0719506, Linear Velocity: 0.00892465
Current yaw: 0.00216779 (roll: -0.0122249, pitch: -0.00479943)
1744634052.125763209 Received IMU Angular Velocity - [0.00710383, 0.0017373, 0.00396711]
1744634052.131157419 Received IMU Angular Velocity - [0.0145607, -0.00252375, 0.00503238]
1744634052.135223435 Received IMU Angular Velocity - [0.00603857, -0.00678481, 0.00183658]
1744634052.141129398 Received IMU Angular Velocity - [0.00923436, -0.00891534, 0.00396711]
1744634052.145320816 Received IMU Angular Velocity - [0.00923436, -0.00571955, 0.00503238]
1744634052.152196237 Received IMU Angular Velocity - [0.00177751, 0.0017373, 0.00503238]
1744634052.155563055 Received IMU Angular Velocity - [-0.00141829, 0.00599836, 0.00396711]
1744634052.161123561 Received IMU Angular Velocity - [0.00923436, 0.00386783, 0.00396711]
1744634052.165265382 Received IMU Angular Velocity - [0.00923436, -0.00252375, 0.00183658]
1744634052.171026167 Received IMU Angular Velocity - [0.00923436, -0.00891534, 0.00290185]
1744634052.175231057 Received IMU Angular Velocity - [0.00923436, -0.00891534, 0.00290185]
-------------------------
[2025-04-14_20-34-12.180] No B-spline trajectory received.
-------------------------
1744634052.181275189 Received IMU Angular Velocity - [0.0049733, -0.00571955, 0.00290185]
1744634052.185871197 Received IMU Angular Velocity - [-0.00354881, 0.0017373, 0.000771319]
1744634052.191025802 Received IMU Angular Velocity - [0.00710383, 0.0049331, 0.00396711]
Received Odometry - Position: x=0.139421, y=0.0711427, Linear Velocity: 0.0062833
Current yaw: 0.0019675 (roll: -0.0124832, pitch: -0.00564246)
1744634052.195272258 Received IMU Angular Velocity - [0.00603857, 0.00280257, 0.00290185]
1744634052.201048755 Received IMU Angular Velocity - [0.00710383, -0.00465428, 0.00183658]
1744634052.205327401 Received IMU Angular Velocity - [0.0102996, -0.00891534, 0.00396711]
1744634052.211474088 Received IMU Angular Velocity - [0.00923436, -0.00785008, 0.00396711]
1744634052.215115901 Received IMU Angular Velocity - [-0.00248355, -0.00358902, 0.00503238]
1744634052.221095780 Received IMU Angular Velocity - [0.00284277, 0.0017373, 0.00290185]
1744634052.225315517 Received IMU Angular Velocity - [0.00923436, 0.00386783, 0.00290185]
1744634052.230997490 Received IMU Angular Velocity - [0.0049733, -0.000393224, 0.00183658]
1744634052.235241034 Received IMU Angular Velocity - [0.00603857, -0.00678481, -0.000293946]
1744634052.241005371 Received IMU Angular Velocity - [0.0102996, -0.0099806, 0.00396711]
1744634052.245429355 Received IMU Angular Velocity - [0.000712243, -0.00571955, 0.00396711]
1744634052.251172157 Received IMU Angular Velocity - [-0.00248355, 0.0017373, 0.00183658]
1744634052.255120739 Received IMU Angular Velocity - [0.00284277, 0.00599836, 0.000771319]
1744634052.261060491 Received IMU Angular Velocity - [0.0049733, 0.0049331, 0.000771319]
1744634052.265346370 Received IMU Angular Velocity - [0.00603857, -0.000393224, -0.000293946]
1744634052.271190095 Received IMU Angular Velocity - [0.0134954, -0.00785008, 0.00290185]
1744634052.275247056 Received IMU Angular Velocity - [0.00603857, -0.0121111, 0.00290185]
-------------------------
[2025-04-14_20-34-12.280] No B-spline trajectory received.
-------------------------
1744634052.283445166 Received IMU Angular Velocity - [-0.00248355, -0.00785008, 0.00183658]
1744634052.285361204 Received IMU Angular Velocity - [0.000712243, 0.000672041, 0.00396711]
Received Odometry - Position: x=0.139748, y=0.07055, Linear Velocity: 0.00469304
Current yaw: 0.00189406 (roll: -0.0124829, pitch: -0.00520204)
1744634052.291058760 Received IMU Angular Velocity - [0.00390804, 0.00599836, 0.00290185]
1744634052.295377725 Received IMU Angular Velocity - [-0.00141829, 0.00386783, -0.00135921]
1744634052.301181068 Received IMU Angular Velocity - [0.0145607, -0.00465428, 0.00183658]
1744634052.305299530 Received IMU Angular Velocity - [0.0124302, -0.00785008, 0.00503238]
1744634052.311048380 Received IMU Angular Velocity - [0.0049733, -0.00891534, 0.00290185]
1744634052.315292276 Received IMU Angular Velocity - [0.000712243, -0.00465428, 0.00183658]
1744634052.321036358 Received IMU Angular Velocity - [0.00284277, 0.0017373, 0.00290185]
1744634052.325171139 Received IMU Angular Velocity - [0.00284277, 0.0049331, 0.00396711]
1744634052.331030032 Received IMU Angular Velocity - [0.00603857, 0.0017373, 0.00183658]
1744634052.335244329 Received IMU Angular Velocity - [0.0124302, -0.00678481, 0.00290185]
1744634052.341030681 Received IMU Angular Velocity - [0.00816909, -0.00891534, 0.00396711]
1744634052.345398156 Received IMU Angular Velocity - [0.00284277, -0.00678481, 0.00396711]
1744634052.351193915 Received IMU Angular Velocity - [0.00390804, -0.000393224, 0.00396711]
1744634052.355295994 Received IMU Angular Velocity - [-0.00141829, 0.00386783, 0.00290185]
1744634052.361025228 Received IMU Angular Velocity - [0.000712243, 0.0049331, -0.000293946]
1744634052.365237990 Received IMU Angular Velocity - [0.00816909, 0.000672041, 0.00183658]
1744634052.371029814 Received IMU Angular Velocity - [0.0113649, -0.00891534, 0.00396711]
1744634052.375386857 Received IMU Angular Velocity - [0.00284277, -0.0110459, 0.00396711]
-------------------------
[2025-04-14_20-34-12.380] No B-spline trajectory received.
-------------------------
1744634052.381470315 Received IMU Angular Velocity - [0.00390804, -0.00678481, 0.00290185]
1744634052.385108383 Received IMU Angular Velocity - [0.00390804, -0.000393224, 0.00396711]
1744634052.391030505 Received IMU Angular Velocity - [0.000712243, 0.0049331, 0.00183658]
1744634052.395228227 Received IMU Angular Velocity - [0.0049733, 0.00386783, 0.000771319]
1744634052.401111182 Received IMU Angular Velocity - [0.0102996, -0.00145849, 0.00290185]
1744634052.405244364 Received IMU Angular Velocity - [0.0049733, -0.00785008, 0.00290185]
1744634052.411194900 Received IMU Angular Velocity - [0.00603857, -0.0099806, 0.00290185]
1744634052.415293619 Received IMU Angular Velocity - [0.00284277, -0.00571955, 0.00290185]
1744634052.421046885 Received IMU Angular Velocity - [-0.000353022, 0.00386783, 0.00396711]
1744634052.425156259 Received IMU Angular Velocity - [0.0049733, 0.0049331, 0.000771319]
1744634052.431021199 Received IMU Angular Velocity - [0.00816909, 0.0017373, 0.000771319]
Received Odometry - Position: x=0.139447, y=0.0701748, Linear Velocity: 0.0024207
Current yaw: 0.00224844 (roll: -0.0122089, pitch: -0.00572099)
1744634052.435313637 Received IMU Angular Velocity - [0.00710383, -0.00678481, 0.00183658]
1744634052.441032536 Received IMU Angular Velocity - [0.00603857, -0.00891534, 0.00290185]
1744634052.445490567 Received IMU Angular Velocity - [0.0049733, -0.00785008, 0.00396711]
1744634052.450849067 Received IMU Angular Velocity - [-0.00567934, -0.000393224, 0.00290185]
1744634052.455251835 Received IMU Angular Velocity - [0.000712243, 0.00599836, 0.000771319]
1744634052.461149030 Received IMU Angular Velocity - [0.00816909, 0.00706363, 0.00290185]
1744634052.465195176 Received IMU Angular Velocity - [0.00710383, 0.0017373, 0.00290185]
1744634052.470898235 Received IMU Angular Velocity - [0.00816909, -0.00678481, 0.00183658]
1744634052.475263726 Received IMU Angular Velocity - [0.0102996, -0.0110459, 0.000771319]
-------------------------
[2025-04-14_20-34-12.480] No B-spline trajectory received.
-------------------------
1744634052.481028191 Received IMU Angular Velocity - [0.0049733, -0.00891534, 0.00183658]
1744634052.485277079 Received IMU Angular Velocity - [-0.00248355, -0.00145849, 0.00290185]
1744634052.491073414 Received IMU Angular Velocity - [0.00284277, 0.00386783, 0.000771319]
1744634052.495304255 Received IMU Angular Velocity - [0.00710383, 0.0049331, 0.000771319]
1744634052.501052657 Received IMU Angular Velocity - [0.00603857, -0.000393224, 0.00290185]
1744634052.505149584 Received IMU Angular Velocity - [0.0156259, -0.00571955, 0.00503238]
Received Odometry - Position: x=0.136999, y=0.0695599, Linear Velocity: -0.00406951
Current yaw: 0.00242142 (roll: -0.0123305, pitch: -0.00447305)
1744634052.510994845 Received IMU Angular Velocity - [0.0102996, -0.0110459, 0.00396711]
1744634052.515278899 Received IMU Angular Velocity - [0.00390804, -0.00678481, 0.00183658]
1744634052.521052036 Received IMU Angular Velocity - [0.00390804, 0.000672041, 0.00290185]
1744634052.525169666 Received IMU Angular Velocity - [0.00177751, 0.0049331, 0.00396711]
1744634052.530862774 Received IMU Angular Velocity - [0.00284277, 0.00280257, 0.00183658]
1744634052.535199562 Received IMU Angular Velocity - [0.0134954, -0.00465428, 0.00290185]
1744634052.541015673 Received IMU Angular Velocity - [0.0113649, -0.00891534, 0.00183658]
1744634052.545369996 Received IMU Angular Velocity - [0.000712243, -0.00785008, 0.00290185]
1744634052.551018082 Received IMU Angular Velocity - [0.00390804, -0.00358902, 0.00396711]
1744634052.555229212 Received IMU Angular Velocity - [0.0049733, 0.00386783, 0.00396711]
1744634052.561019019 Received IMU Angular Velocity - [-0.00461408, 0.00706363, -0.000293946]
1744634052.565437436 Received IMU Angular Velocity - [0.00710383, 0.0017373, 0.000771319]
1744634052.571100817 Received IMU Angular Velocity - [0.0145607, -0.00678481, 0.00396711]
1744634052.575220751 Received IMU Angular Velocity - [0.0049733, -0.0099806, 0.00183658]
-------------------------
[2025-04-14_20-34-12.581] No B-spline trajectory received.
-------------------------
1744634052.581163704 Received IMU Angular Velocity - [0.000712243, -0.00785008, 0.00183658]
1744634052.585291701 Received IMU Angular Velocity - [0.00284277, -0.00145849, 0.00183658]
1744634052.590847792 Received IMU Angular Velocity - [0.00284277, 0.00280257, 0.00183658]
1744634052.595203875 Received IMU Angular Velocity - [0.00603857, 0.0049331, 0.00290185]
1744634052.601023665 Received IMU Angular Velocity - [0.00923436, 0.000672041, 0.00290185]
1744634052.605282377 Received IMU Angular Velocity - [0.0102996, -0.00785008, 0.00183658]
1744634052.611025883 Received IMU Angular Velocity - [0.00816909, -0.0110459, 0.000771319]
1744634052.615225045 Received IMU Angular Velocity - [0.00923436, -0.00891534, 0.00183658]
1744634052.621258009 Received IMU Angular Velocity - [-0.00248355, -0.000393224, 0.00290185]
1744634052.625131395 Received IMU Angular Velocity - [0.000712243, 0.0049331, 0.00290185]
1744634052.631088619 Received IMU Angular Velocity - [0.0124302, 0.00386783, 0.00396711]
1744634052.635126765 Received IMU Angular Velocity - [0.0102996, -0.00358902, 0.00396711]
1744634052.641017240 Received IMU Angular Velocity - [0.0049733, -0.0099806, 0.00183658]
1744634052.645286831 Received IMU Angular Velocity - [0.0049733, -0.0099806, 0.00183658]
1744634052.650981507 Received IMU Angular Velocity - [0.00390804, -0.00358902, 0.00183658]
1744634052.655299640 Received IMU Angular Velocity - [-0.00248355, 0.00280257, 0.000771319]
Received Odometry - Position: x=0.137485, y=0.0681954, Linear Velocity: -0.00215693
Current yaw: 0.00163428 (roll: -0.0123699, pitch: -0.00519891)
1744634052.661019083 Received IMU Angular Velocity - [0.0049733, 0.00599836, 0.00183658]
1744634052.665256963 Received IMU Angular Velocity - [0.00923436, 0.00280257, 0.00609764]
1744634052.671142191 Received IMU Angular Velocity - [0.0102996, -0.00465428, 0.00503238]
1744634052.675173009 Received IMU Angular Velocity - [0.00816909, -0.0121111, 0.000771319]
-------------------------
[2025-04-14_20-34-12.680] No B-spline trajectory received.
-------------------------
1744634052.681018622 Received IMU Angular Velocity - [0.00923436, -0.0099806, 0.00396711]
1744634052.685239735 Received IMU Angular Velocity - [-0.00141829, -0.00358902, 0.00183658]
1744634052.691011464 Received IMU Angular Velocity - [0.00177751, 0.00280257, 0.00290185]
1744634052.695223042 Received IMU Angular Velocity - [0.00816909, 0.0049331, 0.00396711]
1744634052.700839481 Received IMU Angular Velocity - [0.000712243, 0.000672041, 0.00290185]
1744634052.705232811 Received IMU Angular Velocity - [0.00923436, -0.00571955, 0.00396711]
1744634052.710985020 Received IMU Angular Velocity - [0.0113649, -0.0099806, 0.00290185]
1744634052.715199510 Received IMU Angular Velocity - [0.00177751, -0.00571955, 0.00396711]
Received Odometry - Position: x=0.136496, y=0.0654652, Linear Velocity: -0.00746492
Current yaw: 0.00192217 (roll: -0.012455, pitch: -0.00530259)
1744634052.721018756 Received IMU Angular Velocity - [-0.00248355, -0.00145849, 0.000771319]
1744634052.725285403 Received IMU Angular Velocity - [0.0049733, 0.00280257, 0.00290185]
1744634052.731038349 Received IMU Angular Velocity - [0.00284277, -0.00145849, 0.00290185]
1744634052.735170154 Received IMU Angular Velocity - [0.00284277, -0.00145849, 0.00290185]
1744634052.740977433 Received IMU Angular Velocity - [0.00390804, -0.00785008, 0.00290185]
1744634052.745265775 Received IMU Angular Velocity - [0.00390804, -0.00785008, 0.00290185]
1744634052.751071710 Received IMU Angular Velocity - [0.00177751, 0.00280257, 0.00183658]
1744634052.756569148 Received IMU Angular Velocity - [0.00177751, 0.00280257, 0.00183658]
1744634052.760968397 Received IMU Angular Velocity - [0.00710383, 0.0017373, 0.00396711]
1744634052.765315008 Received IMU Angular Velocity - [0.00710383, 0.0017373, 0.00396711]
1744634052.770875770 Received IMU Angular Velocity - [0.00710383, -0.0099806, 0.000771319]
1744634052.775457283 Received IMU Angular Velocity - [0.00710383, -0.0099806, 0.000771319]
-------------------------
[2025-04-14_20-34-12.780] No B-spline trajectory received.
-------------------------
1744634052.781088794 Received IMU Angular Velocity - [-0.000353022, -0.00358902, 0.00183658]
1744634052.785226807 Received IMU Angular Velocity - [-0.000353022, -0.00358902, 0.00183658]
1744634052.790892973 Received IMU Angular Velocity - [0.00390804, 0.0049331, 0.00503238]
1744634052.795224993 Received IMU Angular Velocity - [0.00390804, 0.0049331, 0.00503238]
1744634052.801049615 Received IMU Angular Velocity - [0.0145607, -0.00465428, 0.000771319]
1744634052.805059218 Received IMU Angular Velocity - [0.0145607, -0.00465428, 0.000771319]
1744634052.810958557 Received IMU Angular Velocity - [0.000712243, -0.00785008, 0.000771319]
1744634052.815590435 Received IMU Angular Velocity - [0.000712243, -0.00785008, 0.000771319]
1744634052.820818157 Received IMU Angular Velocity - [0.00603857, 0.00280257, 0.00503238]
1744634052.826565598 Received IMU Angular Velocity - [0.00603857, 0.00280257, 0.00503238]
1744634052.830938257 Received IMU Angular Velocity - [0.0124302, -0.00145849, 0.000771319]
