-------------------------
PID Controller Parameters:
Position PID: P: 1, I: 0, D: 1
1744201003.512941928 Received IMU Angular Velocity - [0.00923436, 0.0049331, 1.02769]
1744201003.518630708 Received IMU Angular Velocity - [0.0209523, 0.0155857, 1.02023]
1744201003.522863756 Received IMU Angular Velocity - [0.0209523, 0.0155857, 1.02023]
1744201003.528605306 Received IMU Angular Velocity - [0.00603857, -0.00571955, 1.01277]
1744201003.532880051 Received IMU Angular Velocity - [0.00603857, -0.00571955, 1.01277]
1744201003.538572064 Received IMU Angular Velocity - [0.00710383, -0.00785008, 1.00745]
Received Odometry - Position: x=1.07559, y=-1.67683, Linear Velocity: -0.202726
Current yaw: -1.73185 (roll: 0.0163729, pitch: 0.0143367)
1744201003.542791063 Received IMU Angular Velocity - [0.00710383, -0.00785008, 1.00745]
1744201003.548676746 Received IMU Angular Velocity - [-0.0120709, 0.0049331, 1.00425]
1744201003.553073864 Received IMU Angular Velocity - [-0.0120709, 0.0049331, 1.00425]
1744201003.558613422 Received IMU Angular Velocity - [-0.0131362, -0.00571955, 1.01171]
1744201003.562985643 Received IMU Angular Velocity - [-0.0131362, -0.00571955, 1.01171]
1744201003.568480848 Received IMU Angular Velocity - [0.00923436, -0.0280901, 0.998924]
1744201003.572871310 Received IMU Angular Velocity - [0.00923436, -0.0280901, 0.998924]
1744201003.578633468 Received IMU Angular Velocity - [-0.00141829, -0.00571955, 1.00532]
1744201003.582887093 Received IMU Angular Velocity - [-0.00141829, -0.00571955, 1.00532]
-------------------------
[2025-04-09_20-16-43.584] Selected control point: (x: 5.68905, y: -0.19467, yaw: 0.310852)
Time diff: 0.884181
-- PID Output: Linear Velocity: 0, Angular Velocity: 1
Linear Velocity Target: 0, Angular Velocity Target: 1
Target Position - x: 5.689046, y: -0.194670, Target Yaw: 0.310852
Current Position - x: 1.075586, y: -1.676826, Current Yaw: -1.731854
--Distance to Target (abs): 4.8457
--Position ERROR (signed): -2.2028
--Orientation ERROR: 2.04271
Current Linear Velocity: -0.202726
Current Angular Velocity: 1.005316
--Linear Velocity ERROR: -0.202726
--Angular Velocity ERROR: 0.00531566
-------------------------
1744201003.588597954 Received IMU Angular Velocity - [-0.00887514, -0.0099806, 1.00851]
1744201003.592851002 Received IMU Angular Velocity - [-0.00887514, -0.0099806, 1.00851]
1744201003.598607625 Received IMU Angular Velocity - [0.00923436, -0.0227638, 1.00851]
1744201003.602859457 Received IMU Angular Velocity - [0.00923436, -0.0227638, 1.00851]
1744201003.608471306 Received IMU Angular Velocity - [-0.00354881, -0.023829, 1.02129]
1744201003.612826023 Received IMU Angular Velocity - [-0.00354881, -0.023829, 1.02129]
1744201003.618586997 Received IMU Angular Velocity - [-0.00674461, -0.0419385, 1.02236]
1744201003.622872399 Received IMU Angular Velocity - [-0.00674461, -0.0419385, 1.02236]
1744201003.628656926 Received IMU Angular Velocity - [0.0284091, -0.0376775, 1.01277]
1744201003.632888694 Received IMU Angular Velocity - [0.0284091, -0.0376775, 1.01277]
1744201003.638570242 Received IMU Angular Velocity - [0.00390804, -0.0142417, 1.01597]
1744201003.642876604 Received IMU Angular Velocity - [0.00284277, -0.00358902, 1.01597]
1744201003.648584905 Received IMU Angular Velocity - [-0.000353022, -0.00678481, 1.01703]
1744201003.652837442 Received IMU Angular Velocity - [0.0124302, -0.00891534, 1.01703]
Received Odometry - Position: x=1.09311, y=-1.62968, Linear Velocity: -0.446226
Current yaw: -1.62564 (roll: 0.0145316, pitch: 0.00920905)
1744201003.658463659 Received IMU Angular Velocity - [0.0209523, -0.0131764, 1.01916]
1744201003.662760454 Received IMU Angular Velocity - [0.019887, -0.0153069, 1.02769]
1744201003.668648281 Received IMU Angular Velocity - [0.0124302, -0.019568, 1.03514]
1744201003.672797933 Received IMU Angular Velocity - [-0.00461408, -0.0121111, 1.03408]
1744201003.678672992 Received IMU Angular Velocity - [-0.00887514, -0.0121111, 1.03195]
1744201003.682970010 Received IMU Angular Velocity - [-0.0152667, -0.00465428, 1.03195]
-------------------------
[2025-04-09_20-16-43.684] Selected control point: (x: 5.72381, y: -0.195411, yaw: 0.300361)
Time diff: 0.983971
-- PID Output: Linear Velocity: 0, Angular Velocity: 1
Linear Velocity Target: 0, Angular Velocity Target: 1
Target Position - x: 5.723812, y: -0.195411, Target Yaw: 0.300361
Current Position - x: 1.093110, y: -1.629685, Current Yaw: -1.625640
--Distance to Target (abs): 4.84774
--Position ERROR (signed): -1.68596
--Orientation ERROR: 1.926
Current Linear Velocity: -0.446226
Current Angular Velocity: 1.031947
--Linear Velocity ERROR: -0.446226
--Angular Velocity ERROR: 0.0319473
-------------------------
1744201003.688680327 Received IMU Angular Velocity - [-0.0099404, 0.00706363, 1.03514]
1744201003.692813851 Received IMU Angular Velocity - [0.000712243, -0.00571955, 1.02875]
1744201003.698566826 Received IMU Angular Velocity - [0.00816909, -0.0185027, 1.02662]
[2025-04-09_20-16-43.699] Received Bspline message - pos_pts size: 26, yaw_pts size: 77, order=3
----- Control Points -----
Point[0]: time = 0, pos = (1.64153, -0.902574, 0.0345387), vel = (1.18757e-05, 4.58878e-07, -1.75598e-08), yaw = -2.86003, yaw_dot = 0
Point[1]: time = 0.1, pos = (1.64154, -0.902573, 0.0345387), vel = (8.67622e-05, 3.3525e-06, -1.2829e-07), yaw = -2.8515, yaw_dot = 0.255927
Point[2]: time = 0.2, pos = (1.64155, -0.902573, 0.0345387), vel = (0.000310766, 1.2008e-05, -4.5951e-07), yaw = -2.79178, yaw_dot = 1.02371
Point[3]: time = 0.3, pos = (1.6416, -0.902571, 0.0345386), vel = (0.000683887, 2.64255e-05, -1.01122e-06), yaw = -2.6297, yaw_dot = 2.30296
Point[4]: time = 0.4, pos = (1.6417, -0.902567, 0.0345384), vel = (0.00120612, 4.66048e-05, -1.78342e-06), yaw = -2.33276, yaw_dot = 3.54841
Point[5]: time = 0.5, pos = (1.64185, -0.902561, 0.0345382), vel = (0.00187748, 7.2546e-05, -2.77611e-06), yaw = -1.93749, yaw_dot = 4.26964
Point[6]: time = 0.6, pos = (1.64208, -0.902553, 0.0345379), vel = (0.00269795, 0.000104249, -3.98929e-06), yaw = -1.4963, yaw_dot = 4.467
Point[7]: time = 0.7, pos = (1.64239, -0.90254, 0.0345374), vel = (0.00366754, 0.000141714, -5.42296e-06), yaw = -1.05687, yaw_dot = 4.27499
Point[8]: time = 0.8, pos = (1.64282, -0.902524, 0.0345368), vel = (0.00478625, 0.000184941, -7.07712e-06), yaw = -0.650646, yaw_dot = 3.80278
Point[9]: time = 0.9, pos = (1.64336, -0.902503, 0.034536), vel = (0.00605407, 0.00023393, -8.95177e-06), yaw = -0.305651, yaw_dot = 3.05152
Point[10]: time = 1, pos = (1.64403, -0.902477, 0.034535), vel = (0.00746746, 0.000288543, -1.10417e-05), yaw = -0.0425579, yaw_dot = 2.22185
Point[11]: time = 1.1, pos = (1.64485, -0.902445, 0.0345338), vel = (0.00899833, 0.000347696, -1.33053e-05), yaw = 0.141021, yaw_dot = 1.46123
Point[12]: time = 1.2, pos = (1.64583, -0.902407, 0.0345323), vel = (0.0106407, 0.000411157, -1.57337e-05), yaw = 0.251992, yaw_dot = 0.770221
Point[13]: time = 1.3, pos = (1.64699, -0.902363, 0.0345306), vel = (0.0123945, 0.000478925, -1.8327e-05), yaw = 0.299413, yaw_dot = 0.205558
Point[14]: time = 1.4, pos = (1.64832, -0.902311, 0.0345287), vel = (0.0142598, 0.000551, -2.10851e-05), yaw = 0.298577, yaw_dot = -0.194918
Point[15]: time = 1.5, pos = (1.64984, -0.902253, 0.0345264), vel = (0.0162366, 0.000627383, -2.4008e-05), yaw = 0.265899, yaw_dot = -0.43186
Point[16]: time = 1.6, pos = (1.65157, -0.902186, 0.0345238), vel = (0.0183248, 0.000708073, -2.70958e-05), yaw = 0.216065, yaw_dot = -0.549367
Point[17]: time = 1.7, pos = (1.65351, -0.902111, 0.034521), vel = (0.0205246, 0.000793071, -3.03484e-05), yaw = 0.159116, yaw_dot = -0.574176
Point[18]: time = 1.8, pos = (1.65568, -0.902027, 0.0345178), vel = (0.0228358, 0.000882376, -3.37658e-05), yaw = 0.104314, yaw_dot = -0.507397
Point[19]: time = 1.9, pos = (1.65808, -0.901934, 0.0345142), vel = (0.0252584, 0.000975989, -3.7348e-05), yaw = 0.0587397, yaw_dot = -0.402711
Point[20]: time = 2, pos = (1.66073, -0.901832, 0.0345103), vel = (0.0277841, 0.00107358, -4.10826e-05), yaw = 0.0240478, yaw_dot = -0.289748
Point[21]: time = 2.1, pos = (1.66364, -0.901719, 0.034506), vel = (0.0303989, 0.00117462, -4.49489e-05), yaw = 0.00106209, yaw_dot = -0.169134
Point[22]: time = 2.2, pos = (1.66681, -0.901597, 0.0345013), vel = (0.0331027, 0.00127909, -4.89468e-05), yaw = -0.0103589, yaw_dot = -0.0637403
Point[23]: time = 2.3, pos = (1.67026, -0.901463, 0.0344962), vel = (0.0358954, 0.001387, -5.30763e-05), yaw = -0.0125768, yaw_dot = 0.0149287
Point[24]: time = 2.4, pos = (1.674, -0.901319, 0.0344907), vel = (0.0387771, 0.00149835, -5.73373e-05), yaw = -0.00826285, yaw_dot = 0.0670339
Point[25]: time = 2.5, pos = (1.67802, -0.901164, 0.0344847), vel = (0.0417478, 0.00161314, -6.17298e-05), yaw = 0.00011369, yaw_dot = 0.0971923
Point[26]: time = 2.6, pos = (1.68235, -0.900996, 0.0344783), vel = (0.0448075, 0.00173136, -6.62539e-05), yaw = 0.0105147, yaw_dot = 0.107522
Point[27]: time = 2.7, pos = (1.68699, -0.900817, 0.0344715), vel = (0.0479561, 0.00185303, -7.09096e-05), yaw = 0.0209612, yaw_dot = 0.0985244
Point[28]: time = 2.8, pos = (1.69194, -0.900626, 0.0344641), vel = (0.0511937, 0.00197813, -7.56968e-05), yaw = 0.0300004, yaw_dot = 0.0817748
Point[29]: time = 2.9, pos = (1.69723, -0.900422, 0.0344563), vel = (0.054519, 0.00210662, -8.06137e-05), yaw = 0.0372193, yaw_dot = 0.0621188
Point[30]: time = 3, pos = (1.70285, -0.900204, 0.034448), vel = (0.0579126, 0.00223775, -8.56317e-05), yaw = 0.0423298, yaw_dot = 0.0398348
Point[31]: time = 3.1, pos = (1.70881, -0.899974, 0.0344392), vel = (0.0613681, 0.00237127, -9.07411e-05), yaw = 0.0452941, yaw_dot = 0.020236
Point[32]: time = 3.2, pos = (1.71512, -0.89973, 0.0344299), vel = (0.0648853, 0.00250718, -9.59418e-05), yaw = 0.0465342, yaw_dot = 0.00535137
Point[33]: time = 3.3, pos = (1.72179, -0.899472, 0.03442), vel = (0.0684644, 0.00264547, -0.000101234), yaw = 0.0465208, yaw_dot = -0.00489307
Point[34]: time = 3.4, pos = (1.72882, -0.899201, 0.0344096), vel = (0.0721052, 0.00278615, -0.000106617), yaw = 0.0456666, yaw_dot = -0.0116842
Point[35]: time = 3.5, pos = (1.73621, -0.898915, 0.0343987), vel = (0.0758078, 0.00292922, -0.000112092), yaw = 0.0442852, yaw_dot = -0.0154355
Point[36]: time = 3.6, pos = (1.74398, -0.898615, 0.0343872), vel = (0.0795722, 0.00307468, -0.000117658), yaw = 0.0426795, yaw_dot = -0.0162623
Point[37]: time = 3.7, pos = (1.75213, -0.8983, 0.0343751), vel = (0.0833984, 0.00322252, -0.000123316), yaw = 0.0410722, yaw_dot = -0.0157434
Point[38]: time = 3.8, pos = (1.76067, -0.89797, 0.0343625), vel = (0.0872864, 0.00337275, -0.000129065), yaw = 0.039559, yaw_dot = -0.0143799
Point[39]: time = 3.9, pos = (1.76959, -0.897625, 0.0343493), vel = (0.0912303, 0.00352515, -0.000134896), yaw = 0.0382242, yaw_dot = -0.012187
Point[40]: time = 4, pos = (1.77891, -0.897265, 0.0343355), vel = (0.0952152, 0.00367912, -0.000140789), yaw = 0.0371427, yaw_dot = -0.00934441
Point[41]: time = 4.1, pos = (1.78864, -0.89689, 0.0343212), vel = (0.0992404, 0.00383466, -0.00014674), yaw = 0.0363753, yaw_dot = -0.00590392
Point[42]: time = 4.2, pos = (1.79876, -0.896498, 0.0343062), vel = (0.103306, 0.00399175, -0.000152752), yaw = 0.0359802, yaw_dot = -0.00199361
Point[43]: time = 4.3, pos = (1.8093, -0.896091, 0.0342906), vel = (0.107412, 0.0041504, -0.000158823), yaw = 0.035944, yaw_dot = 0.00107152
Point[44]: time = 4.4, pos = (1.82025, -0.895668, 0.0342744), vel = (0.111558, 0.0043106, -0.000164953), yaw = 0.0361548, yaw_dot = 0.0029459
Point[45]: time = 4.5, pos = (1.83161, -0.895229, 0.0342576), vel = (0.115744, 0.00447236, -0.000171143), yaw = 0.0364947, yaw_dot = 0.00372032
Point[46]: time = 4.6, pos = (1.8434, -0.894774, 0.0342402), vel = (0.119971, 0.00463568, -0.000177393), yaw = 0.0368921, yaw_dot = 0.00421367
Point[47]: time = 4.7, pos = (1.85561, -0.894302, 0.0342221), vel = (0.124238, 0.00480056, -0.000183702), yaw = 0.0373346, yaw_dot = 0.00462127
Point[48]: time = 4.8, pos = (1.86824, -0.893813, 0.0342035), vel = (0.128545, 0.00496698, -0.000190071), yaw = 0.0378127, yaw_dot = 0.00488577
Point[49]: time = 4.9, pos = (1.88132, -0.893308, 0.0341841), vel = (0.132878, 0.00513444, -0.000196479), yaw = 0.0382903, yaw_dot = 0.00454994
Point[50]: time = 5, pos = (1.89482, -0.892786, 0.0341642), vel = (0.137232, 0.00530267, -0.000202917), yaw = 0.0386994, yaw_dot = 0.00351498
Point[51]: time = 5.1, pos = (1.90876, -0.892248, 0.0341435), vel = (0.141606, 0.00547169, -0.000209384), yaw = 0.0389713, yaw_dot = 0.00186582
Point[52]: time = 5.2, pos = (1.92314, -0.891692, 0.0341223), vel = (0.146, 0.00564147, -0.000215882), yaw = 0.0390739, yaw_dot = 0.00020452
Point[53]: time = 5.3, pos = (1.93796, -0.891119, 0.0341004), vel = (0.150415, 0.00581203, -0.000222408), yaw = 0.0390157, yaw_dot = -0.00135139
Point[54]: time = 5.4, pos = (1.95323, -0.89053, 0.0340778), vel = (0.154849, 0.00598337, -0.000228965), yaw = 0.0388084, yaw_dot = -0.00272646
Point[55]: time = 5.5, pos = (1.96893, -0.889923, 0.0340546), vel = (0.159303, 0.00615548, -0.000235551), yaw = 0.0384938, yaw_dot = -0.00344256
Point[56]: time = 5.6, pos = (1.98509, -0.889299, 0.0340307), vel = (0.163777, 0.00632837, -0.000242167), yaw = 0.0381447, yaw_dot = -0.00341561
Point[57]: time = 5.7, pos = (2.00169, -0.888657, 0.0340061), vel = (0.168272, 0.00650203, -0.000248812), yaw = 0.0378342, yaw_dot = -0.00271562
Point[58]: time = 5.8, pos = (2.01874, -0.887998, 0.0339809), vel = (0.172783, 0.00667634, -0.000255483), yaw = 0.0376096, yaw_dot = -0.00174076
Point[59]: time = 5.9, pos = (2.03625, -0.887322, 0.033955), vel = (0.177298, 0.00685081, -0.000262159), yaw = 0.0374931, yaw_dot = -0.000553861
Point[60]: time = 6, pos = (2.0542, -0.886628, 0.0339285), vel = (0.181816, 0.00702538, -0.000268839), yaw = 0.0375041, yaw_dot = 0.000743659
Point[61]: time = 6.1, pos = (2.07261, -0.885917, 0.0339013), vel = (0.186336, 0.00720006, -0.000275524), yaw = 0.0376269, yaw_dot = 0.00163231
Point[62]: time = 6.2, pos = (2.09147, -0.885188, 0.0338734), vel = (0.19086, 0.00737484, -0.000282212), yaw = 0.0378145, yaw_dot = 0.0020388
Point[63]: time = 6.3, pos = (2.11078, -0.884442, 0.0338448), vel = (0.195386, 0.00754973, -0.000288905), yaw = 0.0380193, yaw_dot = 0.00199826
Point[64]: time = 6.4, pos = (2.13055, -0.883678, 0.0338156), vel = (0.199915, 0.00772472, -0.000295601), yaw = 0.038205, yaw_dot = 0.00167313
Point[65]: time = 6.5, pos = (2.15077, -0.882897, 0.0337857), vel = (0.204446, 0.00789981, -0.000302301), yaw = 0.0383451, yaw_dot = 0.00108379
Point[66]: time = 6.6, pos = (2.17144, -0.882098, 0.0337551), vel = (0.20898, 0.00807502, -0.000309006), yaw = 0.0384142, yaw_dot = 0.000292689
Point[67]: time = 6.7, pos = (2.19256, -0.881282, 0.0337239), vel = (0.213517, 0.00825032, -0.000315714), yaw = 0.0384062, yaw_dot = -0.000438354
Point[68]: time = 6.8, pos = (2.21414, -0.880448, 0.033692), vel = (0.218048, 0.00842541, -0.000322414), yaw = 0.0383295, yaw_dot = -0.00108031
Point[69]: time = 6.9, pos = (2.23617, -0.879597, 0.0336594), vel = (0.222568, 0.00860003, -0.000329097), yaw = 0.0381947, yaw_dot = -0.00155753
Point[70]: time = 7, pos = (2.25865, -0.878728, 0.0336262), vel = (0.227074, 0.00877418, -0.000335761), yaw = 0.0380337, yaw_dot = -0.00158217
Point[71]: time = 7.1, pos = (2.28158, -0.877842, 0.0335923), vel = (0.231569, 0.00894785, -0.000342406), yaw = 0.0378943, yaw_dot = -0.00112618
Point[72]: time = 7.2, pos = (2.30497, -0.876938, 0.0335577), vel = (0.236051, 0.00912104, -0.000349034), yaw = 0.0378216, yaw_dot = -0.000324106
Point[73]: time = 7.3, pos = (2.32879, -0.876018, 0.0335225), vel = (0.240521, 0.00929376, -0.000355643), yaw = 0.0378246, yaw_dot = 0.000358624
Point[74]: time = 7.4, pos = (2.35307, -0.87508, 0.0334866), vel = (0.244979, 0.009466, -0.000362234), yaw = 0.037888, yaw_dot = 0.000882539
Point[75]: time = 7.5, pos = (2.37779, -0.874125, 0.03345), vel = (0.249424, 0.00963777, -0.000368807), yaw = 0.0379947, yaw_dot = 0.00119846
Point[76]: time = 7.6, pos = (2.40295, -0.873152, 0.0334128), vel = (0.253857, 0.00980906, -0.000375362), yaw = 0.0381153, yaw_dot = 0.00115146
Point[77]: time = 7.7, pos = (2.42856, -0.872163, 0.033375), vel = (0.258276, 0.00997982, -0.000381897), yaw = 0.0382125, yaw_dot = 0.000730213
Point[78]: time = 7.8, pos = (2.45461, -0.871156, 0.0333364), vel = (0.262672, 0.0101497, -0.000388397), yaw = 0.038252, yaw_dot = 6.71568e-05
Point[79]: time = 7.9, pos = (2.48109, -0.870133, 0.0332973), vel = (0.267044, 0.0103186, -0.000394861), yaw = 0.0382311, yaw_dot = -0.000457419
Point[80]: time = 8, pos = (2.50802, -0.869093, 0.0332575), vel = (0.27139, 0.0104866, -0.000401288), yaw = 0.0381659, yaw_dot = -0.000819807
Point[81]: time = 8.1, pos = (2.53537, -0.868036, 0.033217), vel = (0.275712, 0.0106535, -0.000407678), yaw = 0.0380738, yaw_dot = -0.000971389
Point[82]: time = 8.2, pos = (2.56316, -0.866962, 0.0331759), vel = (0.280009, 0.0108196, -0.000414032), yaw = 0.0379831, yaw_dot = -0.000784851
Point[83]: time = 8.3, pos = (2.59137, -0.865872, 0.0331342), vel = (0.284281, 0.0109847, -0.000420349), yaw = 0.0379283, yaw_dot = -0.000253523
Point[84]: time = 8.4, pos = (2.62001, -0.864765, 0.0330919), vel = (0.288529, 0.0111488, -0.000426629), yaw = 0.0379388, yaw_dot = 0.000419909
Point[85]: time = 8.5, pos = (2.64908, -0.863642, 0.0330489), vel = (0.292751, 0.0113119, -0.000432873), yaw = 0.0380003, yaw_dot = 0.000751224
Point[86]: time = 8.6, pos = (2.67856, -0.862503, 0.0330053), vel = (0.296949, 0.0114741, -0.00043908), yaw = 0.0380769, yaw_dot = 0.00071948
Point[87]: time = 8.7, pos = (2.70847, -0.861347, 0.0329611), vel = (0.301118, 0.0116352, -0.000445244), yaw = 0.0381348, yaw_dot = 0.000427117
Point[88]: time = 8.8, pos = (2.73879, -0.860176, 0.0329162), vel = (0.305252, 0.011795, -0.000451357), yaw = 0.0381613, yaw_dot = 9.74042e-05
Point[89]: time = 8.9, pos = (2.76952, -0.858988, 0.0328708), vel = (0.309351, 0.0119534, -0.000457418), yaw = 0.0381533, yaw_dot = -0.000261863
